source,target,weight,Age_Giver,Age_Recipient
Hoinod,Deueen,1,68,46
Pooxox,Deueen,1,145,32
Samaar,Deueen,1,50,30
Pooxox,Deueen,1,144,31
Valaar,Deueen,1,79,7
Pooxox,Deueen,1,159,46
Dieaia,Deueen,1,28,45
Pooxox,Dieaia,1,167,37
Crumry,Dieaia,1,65,14
Deueen,Dieaia,1,55,38
Samaar,Dieaia,1,51,14
Pooxox,Dieaia,1,132,2
AIDSID,Dieaia,1,39,37
Samaar,Dieaia,1,51,14
Samaar,Dieaia,1,65,28
Pooxox,Dieaia,1,158,28
Pooxox,Dieaia,1,168,37
Pooxox,Dieaia,1,166,36
Tarmap,Dieaia,1,38,36
Samaar,Dieaia,1,51,14
Deueen,Dieaia,1,45,28
Samaar,Dieaia,1,51,14
Aniana,Dieaia,1,52,14
Samaar,Dieaia,1,65,28
Samaar,Dieaia,1,51,14
Hoinod,Dieaia,1,68,29
Pooxox,Dieaia,1,158,28
Hoinod,Dieaia,1,53,13
Lymeym,Dieaia,1,42,28
Ritsic,Dieaia,1,76,14
Pooxox,Dieaia,1,158,28
Samaar,Dieaia,1,51,14
Pooxox,Dieaia,1,166,36
Pooxox,Dieaia,1,145,14
Pooxox,Dieaia,1,161,30
Samaar,Dieaia,1,40,3
Samaar,Dieaia,1,51,14
Samaar,Dieaia,1,51,14
Samaar,Dieaia,1,51,15
Samaar,Dieaia,1,51,14
Deueen,Dieaia,1,32,15
Samaar,Dieaia,1,51,14
Samaar,Dieaia,1,51,15
Pooxox,Dieaia,1,146,15
Deueen,Dieaia,1,45,28
Samaar,Dieaia,1,51,14
Samaar,Dieaia,1,51,14
Samaar,Dieaia,1,51,14
Pooxox,Dieaia,1,166,36
Pooxox,Dieaia,1,133,3
Samaar,Dieaia,1,51,14
Samaar,Dieaia,1,52,15
Sciach,Dieaia,1,69,30
Pluela,Dieaia,1,39,36
Pooxox,Dieaia,1,166,36
Pooxox,Dieaia,1,160,30
Pooxox,Dieaia,1,159,28
Samaar,Dieaia,1,51,14
Pooxox,Dieaia,1,145,15
Samaar,Dieaia,1,66,29
Deueen,Dieaia,1,47,30
Pooxox,Dieaia,1,166,36
Samaar,Dieaia,1,50,14
AIDSID,Dieaia,1,40,38
Pooxox,Dieaia,1,133,3
Pooxox,Dieaia,1,168,38
Pooxox,Dieaia,1,144,13
Samaar,Dieaia,1,74,37
Pooxox,Dieaia,1,159,29
Tarmap,Dieaia,1,38,36
Samaar,Dieaia,1,50,13
Pooxox,Dieaia,1,166,36
Asrssp,Dieaia,1,71,28
Samaar,Dieaia,1,51,14
Pooxox,Dieaia,1,144,13
Deueen,Dieaia,1,46,29
Heiaer,Dieaia,1,69,36
Apiaph,Dieaia,1,19,37
Pooxox,Dieaia,1,167,37
Pooxox,Dieaia,1,145,15
Pooxox,Dieaia,1,159,29
Vecaer,Dieaia,1,127,3
Vecaer,Dieaia,1,139,15
Pooxox,Dieaia,1,168,38
Samaar,Dieaia,1,52,15
Samaar,Dieaia,1,52,15
Samaar,Dieaia,1,52,15
Pooxox,Dieaia,1,133,3
Bolyot,Dieaia,1,18,36
Pooxox,Dieaia,1,145,15
Tarmap,Dieaia,1,38,36
Pooxox,Dieaia,1,132,2
Samaar,Dieaia,1,51,14
Samaar,Dieaia,1,67,31
Pooxox,Dieaia,1,160,30
Samaar,Dieaia,1,51,14
Pooxox,Dieaia,1,166,36
Sciach,Dieaia,1,68,30
Samaar,Dieaia,1,50,14
Samaar,Dieaia,1,51,14
Samaar,Dieaia,1,75,38
Maiaal,Ecmacz,1,NA,117
Aniana,Ecmacz,1,53,143
Vecaer,Ecmacz,1,102,105
Vecaer,Ecmacz,1,114,118
Hoinod,Ecmacz,1,77,165
Pooxox,Ecmacz,1,120,118
Samaar,Ecmacz,1,51,142
Hoinod,Ecmacz,1,54,143
Acracc,Ecmacz,1,NA,104
Ulerlc,Ecmacz,1,90,142
Hoinod,Ecmacz,1,54,143
Hoinod,Ecmacz,1,42,130
Hoinod,Ecmacz,1,41,130
Pooxox,Ecmacz,1,133,131
Hoinod,Ecmacz,1,54,143
Ulerlc,Ecmacz,1,68,120
Pooxox,Ecmacz,1,145,143
Sciach,Ecmacz,1,53,142
Vecaer,Ecmacz,1,116,120
Ulerlc,Ecmacz,1,114,166
Sciach,Ecmacz,1,75,164
Hoinod,Ecmacz,1,53,142
Valaar,Ecmacz,1,104,143
Sarsar,Ecmacz,1,NA,131
Hoinod,Ecmacz,1,54,143
Sciach,Ecmacz,1,74,164
Hoinod,Ecmacz,1,42,131
Sciach,Ecmacz,1,54,143
Lipoim,Ecmacz,1,106,105
Hoinod,Ecmacz,1,54,143
Inzanf,Ecmacz,1,31,142
Sciach,Ecmacz,1,53,142
Aniana,Ecmacz,1,66,156
Cystys,Ecmacz,1,61,130
Vecaer,Ecmacz,1,115,119
Sarsar,Ecmacz,1,NA,131
Hoinod,Ecmacz,1,54,143
Yeiaer,Ecmacz,1,56,105
Inzanf,Ecmacz,1,54,165
Ulerlc,Ecmacz,1,91,142
Hoinod,Ecmacz,1,77,165
Inzanf,Ecmacz,1,52,164
Vigoit,Ecmacz,1,49,156
Sciach,Ecmacz,1,53,142
Yeiaer,Ecmacz,1,55,104
Hoinod,Ecmacz,1,42,131
Ulerlc,Ecmacz,1,68,120
Sciach,Ecmacz,1,68,157
Hoinod,Ecmacz,1,42,130
Vecaer,Ecmacz,1,112,116
Sciach,Ecmacz,1,68,157
Sarsar,Ecmacz,1,NA,129
Sciach,Ecmacz,1,42,131
Hoinod,Ecmacz,1,54,143
Ulerlc,Ecmacz,1,89,141
Rirmin,Ecmacz,1,136,142
Sarsar,Ecmacz,1,NA,130
Hoinod,Ecmacz,1,41,129
Acracc,Ecmacz,1,NA,104
Yeiaer,Ecmacz,1,94,143
Ulerlc,Ecmacz,1,53,105
Vecaer,Ecmacz,1,161,164
Liceic,Ecmacz,1,92,105
Aniana,Ecmacz,1,52,141
Acracc,Ecmacz,1,NA,104
Hoinod,Ecmacz,1,42,130
Valaar,Ecmacz,1,80,119
Acracc,Ecmacz,1,NA,142
Ulerlc,Ecmacz,1,65,117
Sarsar,Ecmacz,1,NA,130
Amiamn,Ecmacz,1,68,164
Vecaer,Ecmacz,1,116,119
Pooxox,Ecmacz,1,122,119
Pooxox,Ecmacz,1,120,117
Hoinod,Ecmacz,1,76,164
Vecaer,Ecmacz,1,154,157
Vecaer,Ecmacz,1,139,143
Sciach,Ecmacz,1,75,164
Cachat,Ecmacz,1,60,143
Sciach,Ecmacz,1,68,157
Hoinod,Ecmacz,1,77,166
Acracc,Ecmacz,1,NA,104
Liceic,Ecmacz,1,90,104
Vigoit,Ecmacz,1,60,166
Hoinod,Ecmacz,1,28,117
Vecaer,Ecmacz,1,115,119
Amiamn,Ecmacz,1,67,164
Maiaal,Ecmacz,1,NA,131
Hoinod,Ecmacz,1,53,142
Hoinod,Ecmacz,1,53,141
Sciach,Ecmacz,1,42,131
Sarsar,Ecmacz,1,NA,130
Hoinod,Ecmacz,1,55,143
Sciach,Ecmacz,1,75,165
Ulerlc,Ecmacz,1,53,104
Sciach,Ecmacz,1,75,164
Ulerlc,Ecmacz,1,66,118
Catsat,Ecmacz,1,40,164
Catsat,Ecmacz,1,40,164
Hoinod,Ecmacz,1,53,141
Vecaer,Ecmacz,1,139,143
Sheshi,Ecmacz,1,81,142
Vecaer,Ecmacz,1,154,158
Aniana,Ecmacz,1,52,142
Sarsar,Ecmacz,1,NA,131
Sciach,Ecmacz,1,74,164
Hoinod,Ecmacz,1,69,158
Hoinod,Ecmacz,1,54,143
Hoinod,Ecmacz,1,42,131
Sciach,Ecmacz,1,75,165
Ciumil,Ecmacz,1,NA,119
Rulaub,Ecmacz,1,NA,131
Lehyei,Ecmacz,1,NA,105
Povoor,Ecmacz,1,NA,118
Crumry,Ecmacz,1,38,115
Valaar,Ecmacz,1,78,117
Hoinod,Ecmacz,1,75,163
Inzanf,Ecmacz,1,53,164
Heiaer,Ecmacz,1,34,130
Rirmin,Ecmacz,1,150,156
Samaar,Ecmacz,1,52,143
Sciach,Ecmacz,1,76,165
Hoinod,Ecmacz,1,76,164
Vecaer,Ecmacz,1,114,118
Plumla,Ecmacz,1,29,166
Sciach,Ecmacz,1,75,164
Sarsar,Ecmacz,1,NA,129
Hoinod,Ecmacz,1,54,143
Sciach,Ecmacz,1,53,142
Valaar,Ecmacz,1,125,164
Hoinod,Ecmacz,1,53,142
Valaar,Ecmacz,1,81,119
Samaar,Ecmacz,1,51,142
Sciach,Ecmacz,1,41,130
Samaar,Ecmacz,1,51,142
Sciach,Ecmacz,1,75,165
Sciach,Ecmacz,1,53,142
Sarsar,Ecmacz,1,NA,131
Rirmin,Ecmacz,1,98,103
Inzanf,Ecmacz,1,53,164
Rirmin,Ecmacz,1,137,142
Vigoit,Ecmacz,1,58,165
Samaar,Ecmacz,1,40,131
Ulerlc,Ecmacz,1,65,117
Vigoit,Ecmacz,1,36,142
Sarsar,Ecmacz,1,NA,130
Nacoar,Ecmacz,1,78,157
Rirmin,Ecmacz,1,111,117
Sarsar,Ecmacz,1,NA,131
Pooxox,Ecmacz,1,134,131
Zikaik,Ecmacz,1,36,142
Rirmin,Ecmacz,1,125,130
Vigoit,Ecmacz,1,57,164
Hoinod,Ecmacz,1,54,142
Ulerlc,Ecmacz,1,52,104
Asmast,Ecmacz,1,25,131
Sciach,Ecmacz,1,53,142
Bucaub,Ecmacz,1,102,143
Sciach,Ecmacz,1,75,164
Ulerlc,Ecmacz,1,53,105
Sciach,Ecmacz,1,53,142
Ulerlc,Ecmacz,1,67,119
Sciach,Ecmacz,1,54,143
Sarsar,Ecmacz,1,NA,130
Samaar,Ecmacz,1,51,142
Vecaer,Ecmacz,1,139,143
Bucaub,Ecmacz,1,76,117
Hoinod,Ecmacz,1,41,129
Psasse,Ecmacz,1,78,117
Bucaub,Ecmacz,1,75,116
Hoinod,Ecmacz,1,41,130
Catsat,Ecmacz,1,40,164
Rulaub,Ecmacz,1,NA,156
Rirmin,Ecmacz,1,109,115
Valaar,Ecmacz,1,66,105
Hoinod,Ecmacz,1,41,130
Pooxox,Ecmacz,1,144,142
Vigoit,Ecmacz,1,49,156
Samaar,Ecmacz,1,51,142
Samaar,Ecmacz,1,50,141
Sarsar,Ecmacz,1,NA,131
Samaar,Ecmacz,1,51,142
Ulerlc,Ecmacz,1,113,165
Vecaer,Ecmacz,1,112,115
Rirmin,Ecmacz,1,114,119
Sciach,Ecmacz,1,75,164
Vigoit,Ecmacz,1,35,142
Rirmin,Ecmacz,1,136,142
Hoinod,Ecmacz,1,54,142
Acracc,Ecmacz,1,NA,104
Yeiaer,Ecmacz,1,57,105
Vigoit,Ecmacz,1,36,142
Pooxox,Ecmacz,1,133,131
Vigoit,Ecmacz,1,60,166
Hoinod,Ecmacz,1,54,142
Vecaer,Ecmacz,1,152,156
Sarsar,Ecmacz,1,NA,131
Hoinod,Ecmacz,1,53,141
Hoinod,Ecmacz,1,75,164
Hoinod,Ecmacz,1,55,143
Hoinod,Ecmacz,1,53,142
Toraox,Ecmacz,1,36,117
Sarsar,Ecmacz,1,NA,131
Pooxox,Ecmacz,1,106,103
Hoinod,Ecmacz,1,53,141
Hoinod,Ecmacz,1,54,142
Ulerlc,Ecmacz,1,63,115
Hoinod,Ecmacz,1,54,142
Bucaub,Ecmacz,1,102,143
Sciach,Ecmacz,1,53,142
Vecaer,Ecmacz,1,139,142
Inzanf,Ecmacz,1,55,166
Sciach,Ecmacz,1,75,164
Sciach,Ecmacz,1,52,141
Rirmin,Ecmacz,1,158,164
Vigoit,Ecmacz,1,24,131
Hoinod,Ecmacz,1,77,166
Pooxox,Ecmacz,1,119,117
Samaar,Ecmacz,1,66,157
Hoinod,Ecmacz,1,54,143
Maiaal,Ecmacz,1,NA,103
Hoinod,Ecmacz,1,53,142
Hoinod,Ecmacz,1,53,142
Samaar,Ecmacz,1,52,143
Vecaer,Ecmacz,1,114,118
Sciach,Ecmacz,1,52,141
Shlahi,Ecmacz,1,NA,116
Hoinod,Ecmacz,1,53,142
Samaar,Ecmacz,1,50,141
Hoinod,Ecmacz,1,55,143
Sciach,Ecmacz,1,74,164
Vecaer,Ecmacz,1,138,142
Hoinod,Ecmacz,1,76,164
Vecaer,Ecmacz,1,139,143
Hoinod,Ecmacz,1,43,131
Rulaub,Ecmacz,1,NA,158
Sarsar,Ecmacz,1,NA,131
Hoinod,Ecmacz,1,54,143
Yeiaer,Ecmacz,1,94,143
Ulerlc,Ecmacz,1,54,106
Hoinod,Ecmacz,1,54,142
Sciach,Ecmacz,1,67,156
Hoinod,Ecmacz,1,69,158
Sarsar,Ecmacz,1,NA,131
Vigoit,Ecmacz,1,49,156
Hoinod,Ecmacz,1,53,142
Acracc,Ecmacz,1,NA,104
Sheshi,Ecmacz,1,95,157
Vecaer,Ecmacz,1,116,120
Shlahi,Ecmacz,1,NA,118
Sarsar,Ecmacz,1,NA,130
Valaar,Ecmacz,1,91,129
Hoinod,Ecmacz,1,77,165
Yeiaer,Ecmacz,1,69,118
Bosmot,Ecmacz,1,50,165
Hoinod,Ecmacz,1,76,165
Hoinod,Ecmacz,1,41,130
Hoinod,Ecmacz,1,69,158
Hoinod,Ecmacz,1,77,166
Vigoit,Ecmacz,1,59,165
Vecaer,Ecmacz,1,112,116
Sciach,Ecmacz,1,74,163
Ulerlc,Ecmacz,1,65,117
CJJDJD,Ecmacz,1,86,130
Catsat,Ec19cz,1,40,4
Memael,Ec19cz,1,31,6
Ecmacz,Ec19cz,1,164,4
Vigoit,Ec19cz,1,59,6
Ecmacz,Ec19cz,1,163,3
Ecmacz,Ec19cz,1,165,4
Ecmacz,Ec19cz,1,166,6
Ecmacz,Ec19cz,1,165,5
Inzanf,Ec19cz,1,52,3
Poypol,Ec19cz,1,39,5
Plumla,Ec19cz,1,28,4
Ecmacz,Ec19cz,1,166,6
Ecmacz,Ec19cz,1,165,5
Ecmacz,Ec19cz,1,166,6
Vigoit,Ec19cz,1,59,6
Ecmacz,Ec19cz,1,164,4
Ecmacz,Ec19cz,1,164,4
Ecmacz,Ec19cz,1,165,5
Ecmacz,Ec19cz,1,163,3
Catsat,Ec19cz,1,40,4
Hoinod,Faarak,1,68,NA
Catsat,Faarak,1,33,NA
Vecaer,Flumla,1,126,NA
Rirmin,Flumla,1,110,NA
Ciumil,Flumla,1,NA,NA
Rirmin,Flumla,1,152,NA
Lehyei,Flumla,1,NA,NA
Kateat,Flumla,1,NA,NA
Rulaub,Flumla,1,NA,NA
Apiaph,Flumla,1,18,NA
Psasse,Flumla,1,120,NA
Aniana,Flumla,1,40,NA
Yeiaer,Flumla,1,57,NA
Ciumil,Flumla,1,NA,NA
Ciumil,Flumla,1,NA,NA
Rulaub,Flumla,1,NA,NA
Rulaub,Flumla,1,NA,NA
Aniana,Flumla,1,53,NA
Ciumil,Flumla,1,NA,NA
Ciumil,Flumla,1,NA,NA
Aniana,Flumla,1,52,NA
Lehyei,Flumla,1,NA,NA
Asmast,Flumla,1,52,NA
Rulaub,Flumla,1,NA,NA
Ulerlc,Flumla,1,91,NA
Apiaph,Flumla,1,20,NA
Ciumil,Flumla,1,NA,NA
Nacoar,Flumla,1,63,NA
Ecmacz,Flumla,1,130,NA
Pooxox,Flumla,1,158,NA
Ritsic,Flumla,1,64,NA
Yeiaer,Flumla,1,117,NA
Sciach,Flumla,1,68,NA
Lehyei,Flumla,1,NA,NA
Pooxox,Flumla,1,160,NA
Aniana,Flumla,1,68,NA
Vecaer,Flumla,1,101,NA
Bosmot,Flumla,1,42,NA
Myrayr,Flumla,1,NA,NA
Ciumil,Flumla,1,NA,NA
Hormoo,Flumla,1,NA,NA
Maiaal,Flumla,1,NA,NA
Lehyei,Flumla,1,NA,NA
Rirmin,Flumla,1,151,NA
Vigoit,Flumla,1,36,NA
Ulerlc,Flumla,1,91,NA
Maiaal,Flumla,1,NA,NA
Rulaub,Flumla,1,NA,NA
Ulerlc,Flumla,1,90,NA
Vecaer,Flumla,1,152,NA
Aniana,Flumla,1,52,NA
Ulerlc,Flumla,1,91,NA
Maiaal,Flumla,1,NA,NA
Ritsic,Flumla,1,64,NA
Rirmin,Flumla,1,99,NA
Yeiaer,Flumla,1,116,NA
Ulerlc,Flumla,1,90,NA
Sciach,Flumla,1,67,NA
Myrayr,Flumla,1,NA,NA
Ciumil,Flumla,1,NA,NA
Pooxox,Flumla,1,158,NA
Ulerlc,Flumla,1,91,NA
Gronri,Flumla,1,35,NA
Rulaub,Flumla,1,NA,NA
Ritsic,Flumla,1,64,NA
Ciumil,Flumla,1,NA,NA
Ciumil,Flumla,1,NA,NA
Rulaub,Flumla,1,NA,NA
Rulaub,Flumla,1,NA,NA
Rulaub,Flumla,1,NA,NA
Rulaub,Flumla,1,NA,NA
Ciumil,Flumla,1,NA,NA
Shlahi,Flumla,1,NA,NA
Rulaub,Flumla,1,NA,NA
Kateat,Flumla,1,NA,NA
Aniana,Flumla,1,68,NA
Sciach,Flumla,1,67,NA
Pooxox,Flumla,1,159,NA
Maiaal,Flumla,1,NA,NA
Rulaub,Flumla,1,NA,NA
Psasse,Flumla,1,118,NA
Shlahi,Flumla,1,NA,NA
Ciumil,Flumla,1,NA,NA
Ulerlc,Flumla,1,90,NA
Toraox,Flumla,1,77,NA
Rirmin,Flumla,1,152,NA
Bosmot,Flumla,1,42,NA
Pooxox,Flumla,1,158,NA
Ulerlc,Flumla,1,91,NA
Poypol,Flumla,1,38,NA
Aniana,Flumla,1,52,NA
Catsat,Flumla,1,34,NA
Bucaub,Ganean,1,123,49
Sarsar,Ganean,1,NA,5
Potsot,Ganean,1,28,51
Bucaub,Ganean,1,101,26
Bucaub,Ganean,1,78,3
Trmyri,Ganean,1,50,49
Scvycu,Ganean,1,64,27
Tuisub,Ganean,1,52,49
Amiamn,Ganean,1,45,27
Potsot,Ganean,1,26,50
Bucaub,Ganean,1,102,27
Bucaub,Ganean,1,117,43
Bucaub,Ganean,1,102,28
Bucaub,Ganean,1,101,27
Scvycu,Ganean,1,88,51
Kateat,Ganean,1,NA,4
Bucaub,Ganean,1,101,26
Bucaub,Ganean,1,101,27
Scvycu,Ganean,1,64,27
Bucaub,Ganean,1,118,43
Bucaub,Ganean,1,124,49
Bucaub,Ganean,1,102,28
Pluela,Ganean,1,39,49
Bucaub,Ganean,1,102,27
Vasear,Ganean,1,49,27
Potsot,Ganean,1,28,51
Bucaub,Ganean,1,102,27
Potsot,Ganean,1,26,49
Bucaub,Ganean,1,125,51
Bucaub,Ganean,1,102,27
Trmyri,Ganean,1,50,49
Bucaub,Ganean,1,118,43
Bucaub,Ganean,1,102,27
Bucaub,Ganean,1,102,28
Bucaub,Ganean,1,102,27
Bucaub,Ganean,1,117,42
Bucaub,Ganean,1,117,43
Bucaub,Ganean,1,117,43
Bucaub,Ganean,1,102,27
Bucaub,Ganean,1,118,43
Scvycu,Ganean,1,86,49
Scvycu,Ganean,1,87,50
Bucaub,Ganean,1,101,26
Bucaub,Ganean,1,118,43
Bucaub,Ganean,1,102,28
Bucaub,Ganean,1,118,43
Rirmin,Ganean,1,158,49
Potsot,Ganean,1,27,51
Trmyri,Ganean,1,29,27
Bucaub,Ganean,1,102,27
Bucaub,Ganean,1,124,50
Potsot,Ganean,1,26,50
Salaal,Glndla,1,NA,NA
Ulerlc,Glndla,1,53,NA
Biiail,Glndla,1,NA,NA
Salaal,Glndla,1,NA,NA
Ulerlc,Glndla,1,52,NA
Psasse,Glndla,1,66,NA
Ulerlc,Glndla,1,52,NA
Valaar,Glndla,1,66,NA
Salaal,Glndla,1,NA,NA
Vecaer,Glndla,1,101,NA
Maiaal,Glndla,1,NA,NA
Maiaal,Glndla,1,NA,NA
Maiaal,Glndla,1,NA,NA
Vecaer,Glndla,1,101,NA
Rirmin,Glndla,1,99,NA
Rirmin,Glndla,1,99,NA
Salaal,Glndla,1,NA,NA
Ulerlc,Glndla,1,53,NA
Psasse,Glndla,1,65,NA
Salaal,Glndla,1,NA,NA
Ulerlc,Glndla,1,53,NA
Maiaal,Glndla,1,NA,NA
Salaal,Glndla,1,NA,NA
Maiaal,Glndla,1,NA,NA
Salaal,Glndla,1,NA,NA
Salaal,Glndla,1,NA,NA
Maiaal,Glndla,1,NA,NA
Myrayr,Goeaon,1,NA,66
Salaal,Goeaon,1,NA,66
Liceic,Goeaon,1,92,66
Hormoo,Goeaon,1,NA,77
Ulerlc,Goeaon,1,63,76
Rirmin,Goeaon,1,99,66
Hormoo,Goeaon,1,NA,77
Ulerlc,Goeaon,1,64,78
Liceic,Goeaon,1,92,66
Alialo,Goeaon,1,117,78
Myrayr,Goeaon,1,NA,79
Liceic,Goeaon,1,91,66
Psasse,Goeaon,1,66,66
Rulaub,Goeaon,1,NA,66
Alialo,Goeaon,1,115,77
Psasse,Goeaon,1,81,81
Valaar,Goeaon,1,65,65
Lehyei,Goeaon,1,NA,78
Rirmin,Goeaon,1,109,76
Sheshi,Goeaon,1,56,79
Myrayr,Goeaon,1,NA,77
Rirmin,Goeaon,1,110,77
Ulerlc,Goeaon,1,67,80
Cystys,Goeaon,1,49,78
Ulerlc,Goeaon,1,65,79
Ulerlc,Goeaon,1,64,78
Rulaub,Goeaon,1,NA,65
Rirmin,Goeaon,1,113,80
Cystys,Goeaon,1,47,77
Myrayr,Goeaon,1,NA,79
Psasse,Goeaon,1,81,81
Liceic,Goeaon,1,92,67
Ecmacz,Goeaon,1,104,65
Rirmin,Goeaon,1,110,77
Cystys,Goeaon,1,50,79
Ecmacz,Goeaon,1,115,76
Cystys,Goeaon,1,49,79
Myrayr,Goeaon,1,NA,76
Alialo,Goeaon,1,117,78
Alialo,Goeaon,1,115,76
Myrayr,Goeaon,1,NA,79
Maiaal,Goeaon,1,NA,79
Shlahi,Goeaon,1,NA,76
Ulerlc,Goeaon,1,66,79
Salaal,Goeaon,1,NA,66
Shlahi,Goeaon,1,NA,81
Psasse,Goeaon,1,78,78
Hormoo,Goeaon,1,NA,65
Lehyei,Goeaon,1,NA,77
Ulerlc,Gronri,1,65,37
Crbsra,Gronri,1,68,63
Alialo,Gronri,1,105,25
Alialo,Gronri,1,141,61
Scvycu,Gronri,1,53,51
Alialo,Gronri,1,104,24
Heiaer,Gronri,1,46,61
Alialo,Gronri,1,117,37
Samaar,Gronri,1,66,77
Alialo,Gronri,1,104,24
Scvycu,Gronri,1,64,62
Vasear,Gronri,1,48,62
Vecaer,Gronri,1,152,75
Samaar,Gronri,1,66,76
Hoinod,Gronri,1,67,75
Heiaer,Gronri,1,34,49
Alialo,Gronri,1,131,51
Alialo,Gronri,1,104,24
Hoinod,Gronri,1,67,75
Zikaik,Gronri,1,36,62
Alialo,Gronri,1,117,37
Alialo,Gronri,1,156,76
Ganean,Gronri,1,49,84
Scvycu,Gronri,1,40,38
Alialo,Gronri,1,115,35
Alialo,Gronri,1,142,62
Scvycu,Gronri,1,64,62
Alialo,Gronri,1,105,24
Ciumil,Gronri,1,NA,51
Alialo,Gronri,1,104,24
Vecaer,Gronri,1,152,75
Sciach,Gronri,1,67,76
Catsat,Gronri,1,18,62
Alialo,Gronri,1,118,38
Scvycu,Gronri,1,64,61
Alialo,Gronri,1,105,25
Haeran,Gronri,1,22,84
Alialo,Gronri,1,131,51
Zikaik,Gronri,1,24,50
Ritsic,Gronri,1,77,63
Sciach,Gronri,1,69,78
Aniana,Gronri,1,41,50
Heiaer,Gronri,1,47,62
Aniana,Gronri,1,41,50
Alialo,Gronri,1,115,35
Alialo,Gronri,1,104,24
Bucaub,Gronri,1,117,78
Zikaik,Gronri,1,24,50
Sciach,Gronri,1,68,77
Vigoit,Gronri,1,49,76
Toraox,Gronri,1,85,86
Alialo,Gronri,1,104,24
Scvycu,Gronri,1,53,51
Hoinod,Gronri,1,67,76
Aniana,Gronri,1,52,62
Ganean,Gronri,1,49,84
Alialo,Gronri,1,104,24
Rirmin,Gronri,1,124,49
Scvycu,Gronri,1,37,35
Hoinod,Gronri,1,67,76
Alialo,Gronri,1,142,62
Aniana,Gronri,1,52,62
Alialo,Gronri,1,142,62
Hoinod,Gronri,1,76,84
Alialo,Gronri,1,105,24
Tuisub,Gronri,1,19,50
Ulerlc,Gronri,1,91,62
Alialo,Gronri,1,118,38
Rulaub,Gronri,1,NA,24
Rirmin,Gronri,1,99,24
Sciach,Gronri,1,67,76
Vasear,Gronri,1,49,62
Yeiaer,Gronri,1,107,76
Alialo,Gronri,1,105,25
Rirmin,Gronri,1,137,62
Asmast,Gronri,1,36,62
Vasear,Gronri,1,36,49
Catsat,Gronri,1,42,86
Crumry,Gronri,1,40,37
Alialo,Gronri,1,142,62
Zikaik,Gronri,1,59,86
Zikaik,Gronri,1,35,61
Alialo,Gronri,1,120,40
Hoinod,Gronri,1,67,75
Alialo,Gronri,1,131,51
Ulerlc,Gronri,1,64,36
Hoinod,Gronri,1,76,85
Hoinod,Gronri,1,67,76
Alialo,Gronri,1,105,25
Crbsra,Gronri,1,45,39
Alialo,Gronri,1,105,25
Vasear,Gronri,1,37,50
Maiaal,Gronri,1,NA,76
Alialo,Gronri,1,115,35
Alialo,Gronri,1,104,24
Hoinod,Gronri,1,67,75
Sciach,Gronri,1,68,77
Psasse,Gronri,1,77,36
Aniana,Gronri,1,53,62
Crbsra,Gronri,1,29,24
Scvycu,Gronri,1,41,39
Kateat,Gronri,1,NA,50
Alialo,Gronri,1,105,25
Alialo,Gronri,1,104,24
Alialo,Gronri,1,117,37
Crbsra,Gronri,1,42,37
Meisen,Gronri,1,20,62
Alialo,Gronri,1,104,23
Sciach,Gronri,1,67,76
Hoinod,Gronri,1,67,76
Vasear,Gronri,1,48,61
Alialo,Gronri,1,104,24
Alialo,Gronri,1,117,37
Lehyei,Gronri,1,NA,38
Ciumil,Gronri,1,NA,51
Salaal,Gronri,1,NA,24
Alialo,Gronri,1,105,25
Scvycu,Gronri,1,64,62
Asmast,Gronri,1,59,85
Hoinod,Gronri,1,67,76
Hoinod,Gronri,1,76,85
Asrssp,Gronri,1,58,63
Sheshi,Gronri,1,57,39
Alialo,Gronri,1,105,24
Ciumil,Gronri,1,NA,62
Alialo,Gronri,1,105,25
Ulerlc,Gronri,1,90,62
Alialo,Gronri,1,115,35
Asmast,Gronri,1,36,62
Vigoit,Gronri,1,57,83
Amiamn,Gronri,1,67,83
Samaar,Gronri,1,64,75
Alialo,Gronri,1,105,25
Alialo,Gronri,1,142,62
Alialo,Gronri,1,131,50
Alialo,Gronri,1,104,24
Apiaph,Haeran,1,19,21
Alialo,Haeran,1,165,21
Zikaik,Haeran,1,58,21
Alialo,Haeran,1,165,22
Alialo,Haeran,1,164,21
Alialo,Haeran,1,158,15
Alialo,Haeran,1,166,23
Meisen,Haeran,1,42,22
Alialo,Haeran,1,163,20
Alialo,Haeran,1,165,22
Alialo,Haeran,1,164,21
Alialo,Haeran,1,165,22
Alialo,Haeran,1,164,21
Meisen,Haeran,1,43,23
Zikaik,Haeran,1,59,22
Alialo,Haeran,1,166,23
Meisen,Haeran,1,43,23
Alialo,Haeran,1,165,22
Alialo,Haeran,1,166,23
Alialo,Haeran,1,157,14
Alialo,Haeran,1,164,21
Alialo,Haeran,1,163,20
Alialo,Haeran,1,158,15
Alialo,Haeran,1,163,20
Alialo,Haeran,1,164,21
Meisen,Haeran,1,42,21
Zikaik,Haeran,1,51,15
Alialo,Haeran,1,157,14
Zikaik,Haeran,1,51,15
Meisen,Haeran,1,43,23
Alialo,Haeran,1,156,13
Zikaik,Haeran,1,58,21
Alialo,Haeran,1,158,15
Maiaal,Haeran,1,NA,14
Alialo,Haeran,1,166,23
Alialo,Haeran,1,157,14
Alialo,Haeran,1,156,13
Alialo,Haeran,1,164,21
Alialo,Haeran,1,166,23
